unique_id,Primary_Name,Secondary_Name,Fathers_me,Birthplace,Birthplace_Code,Certainty_of_Birthplace,Work/Living_Places,Work/Living_Places_Code,Endeavor_codes,Endeavors,Era,Century,Fame,philosophy,culture,economy,politics,military,religion
Cleopatra I_676,Cleopatra I,,Antiochus (3) III,,,3,Egypt,0,"606,607",,15,-2,0.1,0,0,0,1,0,0
Cleopatra II_677,Cleopatra II,,Ptolemy (1) V,Egypt,,1,Egypt,0,"606,504,607,427",,17,-2,0.4,0,1,0,1,0,0
Cleopatra III_678,Cleopatra III,,Ptolemy (1) VI,Egypt,,1,Egypt,0,"606,607,706",,18,-2,0.2,0,0,0,1,0,1
Cleopatra VII_679,Cleopatra VII,,Ptolemy (1) XII,Egypt,,1,"Egypt,Alexandria,Tarsus,Alexandria,Rome,Alexandria","0,0,0,0,0,0","603,427,111,107",,21,-1,0.9,1,1,0,1,0,0
Cleophon (1)_680,Cleophon (1),,Cleippides,Athens,,1,Athens,361,"427,0,0",,6,-5,0.2,0,0,0,1,0,0
Cleophon (2)_681,Cleophon (2),,,Athens,,1,Athens,361,"105,107",,NA,NA,0.1,1,1,0,0,0,0
Clitomachus_682,Clitomachus,,,Carthage,,1,"Carthage,Athens","0,361","111,102,110,107",,17,-2,0.4,1,1,0,0,0,0
Cloatius (RE 2) Verus_683,Cloatius (RE 2) Verus,,,,,3,NA,0,"111,108,107",,22,-1,0.1,1,1,0,0,0,0
Clodia (RE 66)_684,Clodia (RE 66),,,,,3,Rome,0,"606,",,20,-1,0.2,0,0,0,1,0,0
Clodius (RE 38) Macer_685,Clodius (RE 38) Macer,Lucius,,,,3,Africa,0,"413,504,420,412",,25,1,0.1,0,1,0,1,0,0
Clodius (1) (RE 48) Pulcher_686,Clodius (1) (RE 48) Pulcher,Publius,Ap. Claudius Pulcher (two),Rome,,1,"Rome,Armenia,Rome,Sicily,Rome","0,0,0,0,0","418,504,409,425,0,421",,20,-1,0.9,0,1,0,1,0,0
Clodius Pupienus Maximus_687,Clodius Pupienus Maximus,Marcus,,,,3,NA,0,"0,",,NA,NA,NA,0,0,0,0,0,0
Clodius (RE 52) Quirinalis_688,Clodius (RE 52) Quirinalis,Publius,,Arelate,,1,"Arelate,Rome","0,0","110,119",,24,1,0.1,1,1,0,0,0,0
Clodius (RE 17) Septimius Albinus_689,Clodius (RE 17) Septimius Albinus,Decimus,,Hadrumetum,,1,"Africa,Dacia,Britain, Gaul,Lugdunum","0,0,0,0,0","413,406,601,601",,30,2,0.3,0,0,0,1,0,0
Clodius (RE 58) Thrasea Paetus_690,Clodius (RE 58) Thrasea Paetus,Publius,,,,3,Rome,0,"407,102,120,107,427",,25,1,0.2,1,1,0,1,0,0
Clodius (RE 59) Turrinus_691,Clodius (RE 59) Turrinus,,,Spain,,1,Spain,0,"411,604",,23,1,0.1,0,1,0,1,0,0
Cluentius (RE 4) Habitus_692,Cluentius (RE 4) Habitus,Aulus,,Larinum,,1,"Larinum,Rome","0,0","604,",,20,-1,0.1,0,0,0,1,0,0
Cluvius (RE 12) Rufus_693,Cluvius (RE 12) Rufus,,,,,3,"Rome,Hispania Tarraconensis","0,0","108,407,0,406,107",,24,1,0.1,1,1,0,1,0,0
Cocceius (RE 12) Nerva_694,Cocceius (RE 12) Nerva,Lucius,,Rome,,1,"Rome,Syria,Italy,Brundisium,Rome","0,0,0,0,0","427,426",,21,-1,0.1,0,0,0,1,0,0
Cocceius Nerva_695,Cocceius Nerva,Marcus,,,,3,Rome,0,"601,",,26,1,NA,0,0,0,1,0,0
Cocceius (RE 13) Nerva (1)_696,Cocceius (RE 13) Nerva (1),Marcus,,Rome,,1,"Rome,Asia,Rome","0,0,0","427,406,407",,21,-1,0.1,0,0,0,1,0,0
Cocceius (RE 14) Nerva (2)_697,Cocceius (RE 14) Nerva (2),Marcus,,,,3,Rome,0,"407,0,409,110",,24,1,0.2,0,1,0,1,0,0
Codrus_698,Codrus,,,Athens,,1,Athens,361,"603,",,,-11,0.5,0,0,0,1,0,0
Coelius (RE 7) Antipater_699,Coelius (RE 7) Antipater,Lucius,,Rome,,1,Rome,0,"108,107,409,110",,18,-2,0.3,1,1,0,0,0,0
Coelius (RE 12) Caldus_700,Coelius (RE 12) Caldus,Gaius,,,,3,"Rome,Spain,Rome,Gaul","0,0,0,0","425,420,407,406",,17,-1,0.1,0,0,0,1,0,0
Cogidubnus_701,Cogidubnus,"Claudius Cogidubnus, Ti.",,,,3,NA,0,"0,",,NA,NA,NA,0,0,0,0,0,0
Colluthus_702,Colluthus,,,Lycopolis,,1,Egypt,0,"121,107,113,108",,,5,0.1,1,1,0,0,0,0
Colotes (RE 1)_703,Colotes (RE 1),,,Lampsacus,,1,"Lampsacus,Athens","478,361","102,107",,11,-3,0.6,0,1,0,0,0,0
Columella_704,Columella,Lucius Iunius Moderatus,,Spain,,1,"Spain,Rome,Southern Spain,Cilicia,Syria","0,0,0,0,0","107,0",,25,1,0.6,0,1,0,0,0,0
Comanus_705,Comanus,,,ucratis,,1,Naucratis,0,"114,107,111",,NA,NA,0.1,1,1,0,0,0,0
Cominianus (RE 2)_706,Cominianus (RE 2),,,,,3,NA,0,"114,107",,35,4,0.1,1,1,0,0,0,0
Commius_707,Commius,,,Gaul,,1,"Gaul,Britain,Gaul,Britain","0,0,0,0","603,426,417,504,603",,20,-1,0.1,0,1,0,1,0,0
Commodianus_708,Commodianus,,,Africa,,2,"Africa,Syria","0,0","113,107",,,3,0.2,0,1,0,0,0,0
Commodus_709,Commodus,Lucius Auerlius (RE 89),M. Aurelius  ,Rome,,1,"Rome,Germany,Rome","0,0,0","601,607,407,412,204",,30,2,0.7,0,1,0,1,0,0
Conon (1)_710,Conon (1),,,Athens,,1,"Athens,Naupactus,Corcyra,Athens,Mytilene,Aegospotomi,Persia,Cnidus,Athens,Cyprus","361,165,123,361,0,0,0,0,361,0","412,412,419,419",,6,-5,0.2,0,0,0,1,0,0
Conon (2) (RE 11)_711,Conon (2) (RE 11),,,Samos,,1,"Samos,Italy,Sicily","864,0,0","301,303,107",,12,-3,0.2,1,1,0,0,0,0
Conon (3)_712,Conon (3),,,,,3,NA,0,"107,107",,22,-1,0.1,0,1,0,0,0,0
Consentius (RE 3)_713,Consentius (RE 3),,,Gaul,,2,Gaul,0,"114,107,604",,,5,0.1,1,1,0,1,0,0
Constans_714,Constans,Flavius Iulius,Constantine I,,,3,"Italy,Africa,Illyricum,Aquileia,France,Britain,Autun","0,0,0,0,0,0,0","601,412",,36,4,0.2,0,0,0,1,0,0
Constantine I_715,Constantine I,The Great (Flavius Valerius Constantinus (RE 2)),Constantius I,ssius,,1,"Split,Persia,Sarmatia,Nicomedia,Britain,York,Trier,Gaul,Rhine,Cologne,France,Italy,Turin,Verona,Saxa Rubra,Rome,Africa,Arles,Milan, Rhine, Rome, Cibalae, Campus Ardiensis, Balkans, Adrianople, Chrysopolis, Nicomedia, Constantinople, Nicaea, Danube, Italy, Rome, Rhine, Sarmatia, Dacia, Nicomedia","0,0,0,0,0,0,0,0,0,0,0,Italy,Turin,Verona,Saxa Rubra,Rome,Africa,Arles,Milan, Rhine, Rome, Cibalae, Campus Ardiensis, Balkans, Adrianople, Chrysopolis, Nicomedia, Constantinople, Nicaea, Danube, Italy, Rome, Rhine, Sarmatia, Dacia, Nicomedia","601,425,423,601,601,601,412,Church builder, Christian reformer and codifier of doctrine, Writer, General, City founder, political reformer, legislator, promoter of Christianity, General",,35,4,3.1,0,0,0,1,0,0
Constantine II_716,Constantine II,Flavius Claudius Constantinus (RE 3)),Constantine I,Arles,,1,"Rome,Gaul,Britain,Spain,Italy,Aquileia","0,0,0,0,0,0","601,601,601,412",,36,4,0.1,0,0,0,1,0,0
Constantine III (RE 5)_717,Constantine III (RE 5),,,,,3,"Britain,Gaul,Spain,Italy,Arles","0,0,0,0,0","504,412,601,702",,39,5,0.1,0,1,0,1,0,1
Constantius I (RE 1)_718,Constantius I (RE 1),"Flavius Valerius (Flavius Iulius, Chlorus)",,Illyria,,1,"Dalmatia,Milan,Gaul,Trier,Boulogne,Britain,London,Langres,Spain,Britain,York","0,0,0,0,0,0,0,0,0,0,0","423,406,420,601,412,000",,34,3,0.6,0,0,0,1,0,0
Constantius II_719,Constantius II,"Flavius Iulius, (RE 4)",Constantine I,,,3,"Northern Mesopotamia,Mursa,Antioch,Gaul,Mobsucrenae","0,0,0,0,0","601,412",,37,4,0.2,0,0,0,1,0,0
Constantius III (RE 9)_720,Constantius III (RE 9),,,,,3,Galla Placidia,0,"422,601",,39,5,0.1,0,0,0,1,0,0
Corax_721,Corax,,,Syracuse,47,1,Syracuse,47,"110,104,102",,,-5,0.1,0,1,0,0,0,0
Corinna_722,Corinna,NA,,Tagra (Boeotia),,2,Boeotia,0,"101,",,Disputed,,0.5,0,1,0,0,0,0
Cornelia (one)_723,Cornelia (one),,P. Cornelius Scipio Africanus,,,3,"Rome,Misenum","0,0","606,107,111",,18,,0.3,1,1,0,1,0,0
Cornelia (two)_724,Cornelia (two),,Caecilius Metullus Pius Scipio,,,3,"Rome,Italy","0,Egypt","606,",,20,,0.1,0,0,0,1,0,0
Cornelius Gaius_725,Cornelius Gaius,,,,,3,Rome,0,"418,425",,20,,0.1,0,0,0,1,0,0
Cornelius Anullinus_726,Cornelius Anullinus,Publius,,Iliberris in Baetica,,1,"Iliberris (Baetica),Rome,Upper Germany,Africa ,Eastern frontier ","0,0,0","407,406,410,412,408",,30,,0.1,0,0,0,1,0,0
Cornelius Balbus (one)_727,Cornelius Balbus (one),Lucius,,Gades,,1,"Gades,Rome",0,"422,408,407,104,107",,21,,0.4,0,1,0,1,0,0
Cornelius Balbus (two)_728,Cornelius Balbus (two),Lucius ,,Gades,,2,"Gades,Rome,Further Spain","0,0,Africa","418,410,403,103,104,000,000",,21,,0.2,1,1,0,1,0,0
Cornelius Celsus_729,Cornelius Celsus,Aulus,,,,3,NA,0,"304,312,307,104,102,000",,23,,0.4,1,1,0,0,0,0
Cornelius Cethegus_730,Cornelius Cethegus,Publius,,,,3,"Rome,Italy","0,0","427,405",,19,,0.1,0,0,0,1,0,0
Cornelius Chrysogonus_731,Cornelius Chrysogonus,Lucius,,,,3,Rome,0,"503,",,19,,0.1,0,0,1,0,0,0
Cornelius Cinna (one)_732,Cornelius Cinna (one),Lucius,,,,3,"Rome,Italy,Liburnia","0,0","407,423,405,412,417",,19,,0.4,0,1,0,1,0,0
Cornelius Cinna (two)_733,Cornelius Cinna (two),Lucius ,L. Cornelius Cin (one),,,3,"Rome,Spain","0,0","504,420",,21,,0.3,0,1,0,1,0,0
Cornelius Cinna Magnus_734,Cornelius Cinna Magnus,Gnaeus,L. Cornelius Cin (two),,,3,Rome,0,"407,504",,23,,0.1,0,1,0,1,0,0
Cornelius Cossus_735,Cornelius Cossus,Aulus,,,,3,"Rome,Veii","0,0","417,407,425,412",,5,,0.2,0,0,0,1,0,0
Cornelius Dolabella (one)_736,Cornelius Dolabella (one),Gnaeus,,,,3,"Rome,Macedonia","0,0","407,406,417,412",,19,,0.1,0,0,0,1,0,0
Cornelius Dolabella (two)_737,Cornelius Dolabella (two),Gnaeus ,,,,3,"Rome,Cilicia","0,0","420,410",,19,,0.1,0,0,0,1,0,0
Cornelius Dolabella  (one) _738,Cornelius Dolabella  (one) ,Publius ,,,,3,"Rome,Africa,Spain, Syria (Laodicea), Asia,Greece","0,0,0,0,0","417,425,423,412,407,000",,21,,0.4,0,0,0,1,0,0
Cornelius Dolabella (two)_739,Cornelius Dolabella (two),Publius ,,,,3,"Dalmatia,Salonae,Africa","0,0","407,410,413,212",,23,,0.2,0,1,0,1,0,0
Cornelius Fronto_740,Cornelius Fronto,Marcus,,Cirta (Constantine) (Numidia),,1,Rome,0,"411,407,107,110,409,000,000",,27,,0.9,1,1,0,1,0,0
Cornelius Fuscus_741,Cornelius Fuscus,,,robonese Gaul,,2,"Narbonese (Gaul),Illyricum,Italy,Dacia","0,0,0","402,424,408,412,417",,26,,0.2,0,0,0,1,0,0
Cornelius Gallus_742,Cornelius Gallus,Gaius,,Forum Iulii,,1,"Rome,Transpadane Gaul,Egypt,Forum Iulium","0,0,0","408,212,423,101,117,000",,21,,1,0,1,0,1,0,0
Cornelius Labeo_743,Cornelius Labeo,,,,,3,NA,0,"108,",,,3 AD,0.1,1,0,0,0,0,0
Cornelius Lentulus (one)_744,Cornelius Lentulus (one),Gnaeus ,,,,3,"Rome,Macedonia",0,"407,422,309",,14,,0.1,0,0,0,1,1,0
Cornelius Lentulus (two)_745,Cornelius Lentulus (two),Gnaeus,,,,3,"Asia,Pannonia,Balkans","0,0","407,410,406,426,309",,23,,0.2,0,0,0,1,1,0
Cornelius Lentulus_746,Cornelius Lentulus,Lucius,,,,3,"Rome,Spain,Italy,Lysimacheia","0,0","417,406,407,410,412,421,ambassador",,15,,0.2,0,1,0,1,0,0
Cornelius Lentulus Clodianus_747,Cornelius Lentulus Clodianus,Gnaeus,,Rome,2271,1,"Rome,Italy",0,"407,411,413,404,412,000",,20,,0.2,0,1,0,1,0,0
Cornelius Lentulus Crus_748,Cornelius Lentulus Crus,Lucius,,,,3,"Asia,Egypt,Rome,Dyrrachium,Pharsalus","0,0","420,407,417,412",,21,,0.2,0,0,0,1,0,0
Cornelius Lentulus Gaetulicus_749,Cornelius Lentulus Gaetulicus,Gnaeus,,,,3,"Upper Germany,Rome,Mogantiacum",0,"413,407,417,412,422,000",,24,,0.2,0,1,0,1,0,0
Cornelius Lentulus Marcellinus_750,Cornelius Lentulus Marcellinus,Gnaeus,,,,3,"Sicily,Cyrenacia,Syria,Rome ","0,0,0","413,410,420,411,426",,20,,0.1,0,1,0,1,0,0
Cornelius Lentulus Spinther_751,Cornelius Lentulus Spinther,Publius,,,,3,"Rome,Spain,Cilicia,Corfinium,Pharsalus","0,0,0","418,421,410,403,420,000,000,000",,20,,0.2,0,1,0,1,0,0
Cornelius Lentulus Sura_752,Cornelius Lentulus Sura,Publius,,,,3,Rome,0,"411,418,504,420,407",,19,,0.1,0,1,0,1,0,0
Cornelius Merula_753,Cornelius Merula,Lucius,,,,3,Rome,0,"407,403",,19,,0.1,0,0,0,1,0,0
Cornelius Nepos_754,Cornelius Nepos,,,Gaul,,1,"Gaul,Rome",0,"120,108,107,308,113",,20,,0.4,1,1,0,0,0,0
Cornelius Palma Frontonianus_755,Cornelius Palma Frontonianus,Aulus,,Volsinii,2344,1,"Volsinii,Spain (Hispania Tarraconensis),Syria,Nabataea","0,0,0","407,406,412,417",,27,,0.2,0,0,0,1,0,0
Cornelius Scipio (one)_756,Cornelius Scipio (one),Lucius ,L. Cornelius Scipio Barbatus,,,3,"Rome,Italy,Aleria,Corsica,Olbia (Sardinia)","0,0,0","407,421,404,412,417,000",,12,,0.2,0,1,0,1,0,0
Cornelius Scipio (two)_757,Cornelius Scipio (two),Lucius ,P. Cornelius Scipio Africanus,,,3,"Rome,Magnesia",0,"420,423",,16,,0.2,0,0,0,1,0,0
Cornelius Scipio_758,Cornelius Scipio,Publius (one),,,,3,"Spain,Rome,northern Italy,Ticinus,Placentia,Trebia","0,0","407,412,417",,14,,0.3,0,0,0,1,0,0
Cornelius Scipio_759,Cornelius Scipio,Publius (two),P. Cornelius Scipio Africanus,,,3,Rome,0,"309,411,108",,15,,0.2,1,1,0,0,1,0
Cornelius Scipio Aemilianus Africanus (Numantinus)_760,Cornelius Scipio Aemilianus Africanus (Numantinus),Publius,L. Aemilius Paullus,,,3,"Rome,Numidia, Carthage,Spain, Africa, Numantia,Pydna","0,544,0,0,0,0","425,407,404,411,423,000,000",,17,,1.6,0,1,0,1,0,0
Cornelius Scipio Africanus_761,Cornelius Scipio Africanus,Publius ,P. Cornelius Scipio (one),,,3,"Rome,Asia, Greece,Spain, Sicily, Italy,Ticinus,Canusium (Cannae),Carthago Nova,Tunis,Locri Epizephyrii,Utica,Tunis,Zama,Liternum","0,0,0,0,0,Utica,Tunis,Zama,Liternum","425,421,404,410,407,000,000,000",,15,,1.5,0,1,0,1,0,0
Cornelius Scipio Asiagenes_762,Cornelius Scipio Asiagenes,Lucius,,,,3,"Spain,Sicily,Africa, Asia, Rome,Thermopylae,Magnesia Ad Sipylum","0,0,0,0,0","421,407,420,412,417",,15,,0.3,0,1,0,1,0,0
Cornelius Scipio Barbatus_763,Cornelius Scipio Barbatus,Lucius,,,,3,"Rome,Lucania,Taurasia,,Cisauna,Etruria","0,0,0,0","407,404,412,417",,11,,0.1,0,1,0,1,0,0
Cornelius Scipio Calvus_764,Cornelius Scipio Calvus,Gnaeus,L. Cornelius Scipio (one),,,3,"Spain,Mediolanum,Rome,Saguntum,Carthago Nova","0,0","407,410,412,417",,14,,0.4,0,0,0,1,0,0
Cornelius Scipio Nasica_765,Cornelius Scipio Nasica,Publius,Cn. Cornelius Scipio Calvus,,,3,"Italy,Spain","0,0","421,420,407,422,412,000",,15,,0.2,0,1,0,1,0,0
Cornelius Scipio Nasica Corculum_766,Cornelius Scipio Nasica Corculum,Publius,P. Cornelius Scipio sica,,,3,"Rome,Africa,Greece,Pydna","0,0,0","407,404,426,403,412,000,000",,17,,0.4,0,1,0,1,0,0
Cornelius Scipio Nasica Serapio_767,Cornelius Scipio Nasica Serapio,Publius,Cornelius Scipio sica Corculum,,,3,"Rome,Asia,Pergamum","0,828,867,0","420,407,403,426",,17,,0.3,0,0,0,1,0,0
Cornelius Severus_768,Cornelius Severus,,,,,3,NA,0,"121,113",,23,,0.2,0,1,0,0,0,0
Cornelius Sisenna_769,Cornelius Sisenna,Lucius,,,,3,"Rome,Crete","0,0","108,420,413,409",,20,,0.3,1,1,0,1,0,0
Cornelius Sulla_770,Cornelius Sulla,Faustus,L. Cornelius Sulla Felix,,,3,"Rome,Jerusalem,Africa,Thapsus","0,0,0","425,309,418,423,422",,20,,0.3,0,0,0,1,1,0
Cornelius Sulla_771,Cornelius Sulla,Publius,,,,3,"Rome,Pompeii ",0,"504,407,504,423",,20,,0.3,0,1,0,1,0,0
Cornelius Sulla Felix_772,Cornelius Sulla Felix,Lucius,,Rome,2271,1,"Rome,Numidia,Africa, Asia, Italy, Campania,Germany,Cilicia,Cappadocia,Greece,Athens","0,0,0,0,0,0","605,412,418,423,420,000,000,000",,19,,2.3,0,0,0,1,0,0
Cornificius Lucius _773,Cornificius Lucius ,,,,,3,"Rome,Africa,(Tauromenium) Sicily,Tyndaris (Sicily)","0,0,0","417,410,407,409,412,Rebuilt Temple of Diana",,21,,0.2,0,1,0,1,0,0
Cornificius Quintus_774,Cornificius Quintus,,,,,3,"NA,Illyricum, Africa,Cilicia, Syria","0,0,0,0,Utica","411,113,413,309,121,000,000,000",,21,,0.3,0,1,0,1,1,0
Coruncanius_775,Coruncanius,Gaius and Lucius,,,,3,Illyricum,0,"426,",,13,,0.2,0,0,0,1,0,0
Coruncanius_776,Coruncanius,Tiberius,,Tusculum,2331,1,"Tusculum,Volsinii (Etruria),Vulci (Etruria)","0,0,0","605,407,412,417,403,000",,13,,0.2,0,1,0,1,0,0
Cosconius_777,Cosconius,Quintus,,,,3,,,"409,108,114,104",,,-1,0.1,1,1,0,0,0,0
Cosmas Indicopleustes_778,Cosmas Indicopleustes,,,Alexandria,,1,"Alexandria,Ethiopia","0,0","502,703,308",,44,,0.3,1,0,1,0,0,0
Crantor_779,Crantor,,,Cilicia,,1,"Cilicia,Athens",0,"102,102",,11,,0.2,0,0,0,0,0,0
Craterus (one)_780,Craterus (one),,,,,3,"Macedonia,Issus, Gaugamela,Sogdiana, India, Opis, Cilicia, Asia Minor","0,0,0,0,0,0,0,0","412,417,422",,10,,0.3,0,0,0,1,0,0
Craterus (two)_781,Craterus (two),,Craterus (one),,,3,"Corinth,Peloponnnese,Attica,Euboea,Elis,Isthmus","227,0","406,422,412,407",,12,,0.2,0,0,0,1,0,0
Crates (one)_782,Crates (one),,,Athens,,1,Athens,361,"118,207",,4,,0.2,1,1,0,0,0,0
Crates (two)_783,Crates (two),,,Thebes,2314,1,Athens,361,"102,113",,9,,0.4,0,1,0,0,0,0
Crates (three)_784,Crates (three),,Timocrates,Mallus,2197,1,"Rome,Pergamum",0,"426,111,104,122,308",,16,,0.9,1,1,0,1,0,0
Crateuas_785,Crateuas,,,,,3,Pontus,0,"307,304",,18,,0.3,1,0,0,0,0,0
Cratinus_786,Cratinus,,,Athens,,1,"Athens,Dionysius,Lenaea","361,0,0","118,",,5,,0.7,1,0,0,0,0,0
Cratippus_787,Cratippus,,,Athens,,1,Athens,361,"108,",,NA,,0.1,1,0,0,0,0,0
Cratylus_788,Cratylus,,,Athens,,1,Athens,361,"102,",,7,,0.2,0,0,0,0,0,0
Cremutius Cordus_789,Cremutius Cordus,Aulus,,,,3,Rome,0,"108,",,24,,0.2,1,0,0,0,0,0
Cresilas_790,Cresilas,,,Cydonia (Crete),,1,"Cydonia (Crete),Athens,Hermione (Argos),Delphi,Ephesus",0,"201,",,5,,0.2,0,1,0,0,0,0
Crinagoras_791,Crinagoras,,,Mytilene (Lesbos),,1,"Mytilene,Rome",798,"113,426",,23,,0.2,0,1,0,1,0,0
Critias_792,Critias,,,Athens,,1,"Athens,Thessaly","361,0","504,109,605,113,105",,6,,0.5,1,1,0,1,0,0
Critius_793,Critius,,,Athens,,1,Athens,361,"201,107",,3,,0.2,0,1,0,0,0,0
Crito (one)_794,Crito (one),,,,,3,Athens,361,"0,107",,7,,0.1,0,1,0,0,0,0
Crito (two)_795,Crito (two),,,Athens,,3,Athens,361,"118,",,16,,0.1,1,0,0,0,0,0
Crito (three)_796,Crito (three),,,Argos,,1,Argos,115,"102,",,NA,,0.1,0,0,0,0,0,0
Critolaus_797,Critolaus,,,Phaselis,942,1,"Phaselis,Rome,Athens","942,0","110,102,426",,16,,0.4,0,1,0,1,0,0
Croesus_798,Croesus,,Alyattes,Lydia,2192,1,"Lydia,Ephesus,Delphi,Sardis","0,844","603,212",,-1,,0.3,0,1,0,1,0,0
Ctesias_799,Ctesias,,,Cnidus,,1,Persia,0,"307,108,308",,6,,0.2,1,0,0,0,0,0
Ctesibius_800,Ctesibius,,,Alexandria,,1,Alexandria,0,"305,312,107",,12,,0.2,1,1,0,0,0,0
Cunobellinus_801,Cunobellinus,,Tasciovanus,Britain (southern),,1,Britain,0,"603,412,417",,24,,0.1,0,0,0,1,0,0
Curiatius Maternus_802,Curiatius Maternus,,,,,3,Rome,0,"206,109",,NA,,0.1,1,1,0,0,0,0
Curius Dentatus_803,Curius Dentatus,Manius,,,,3,"Rome,southern Italy (wars with Pyrrhus),Rome (Sabine regions),Lucania","0,799,0,0","423,407,407,404,422",,11,,0.2,0,1,0,1,0,0
Curtius Montanus_804,Curtius Montanus,,,,,3,NA,0,"113,",,25,,0.2,0,1,0,0,0,0
Curtius Rufus_805,Curtius Rufus,,,,,3,"Germany (Upper Rhine),Africa,Mattiaci","0,0","407,420,410,413,406",,24,,0.2,0,0,0,1,0,0
Curtius Rufus_806,Curtius Rufus,Quintus,,,,3,NA,0,"119,108",,24,,0.4,1,0,0,0,0,0
Cylon_807,Cylon,,,Athens,,1,"Athens,Olympia,Megara",361,"506,605",,-4,,0.2,0,1,0,1,0,0
Cynaethus_808,Cynaethus,,,Chios,,1,"Chios,Delos,Syracuse",840,"121,113",,2,,0.1,0,1,0,0,0,0
Cynegirus_809,Cynegirus,,,,,1,Athens,,"423,",,3,,,0,0,0,1,0,0
Cyprian (Thascius Caecilius Cyprianus)_810,Cyprian (Thascius Caecilius Cyprianus),,,,,3,"Carthage,Curubis","0,0","701,604,107",,32,,0.5,0,1,0,1,0,1
Cypselus_811,Cypselus,,,Corinth,,1,"Corinth,Delphi","227,177","605,212,504",,-5,,0.4,0,1,0,1,0,0
Cyril of Alexandria_812,Cyril of Alexandria,,,Alexandria,,1,"Alexandria,Egypt","0,0","701,703",,40,,0.4,1,0,0,0,0,1
Cyril of Jerusalem_813,Cyril of Jerusalem,,,Jerusalem,,1,Jerusalem,0,"701,703",,37,,0.2,1,0,0,0,0,1
Cyrus (one)_814,Cyrus (one),,Cambyses I,Anshan (Persia),,1,"Anshan (Persia),Media,Sardis,Lydia,Babylonia",0,"603,412,417",,1,,0.4,0,0,0,1,0,0
Cyrus (two)_815,Cyrus (two),,Darius II,Persia,2250,1,"Asia Minor,Persia, Sardis,Babylonia, Cunaxa","0,0,0,0,0","504,412,417",,6,,0.3,0,1,0,1,0,0
Daimachus (elder)_816,Daimachus (elder),,,Plataea,2260,1,Boeotia,0,"108,",,8,,0.1,1,0,0,0,0,0
Daimachus (younger)_817,Daimachus (younger),,,Plataea,,3,Bindustra,,"426,108",,11,,,1,0,0,1,0,0
Damastes_818,Damastes,,,Sigeum,791,1,Sigeum,0,"308,108,104",,,-5,0.2,1,1,0,0,0,0
Damasus I_819,Damasus I,,,,,3,Rome,0,"701,",,37,,0.2,0,0,0,0,0,1
Damocles_820,Damocles,,,Syracuse,,3,Syracuse,,"422,426",,8,,,0,0,0,1,0,0
Damon (one)_821,Damon (one),,,Syracuse,47,1,Syracuse,47,"102,",,7,,0.1,0,0,0,0,0,0
Damon (two)_822,Damon (two),,,,,1,Athens,361,"210,102",,3,,0.2,0,1,0,0,0,0
Damophon_823,Damophon,,,Messene,318,1,"Messene,Aegium, Megalopolis,Arcadia (Lycosura)","318,0,282,948","201,",,15,,0.2,0,1,0,0,0,0
Damoxenus_824,Damoxenus,,,Athens,,2,Athens,361,"118,107",,,-4,0.1,1,1,0,0,0,0
Darius I_825,Darius I,,Hystaspes,Persia,2250,1,"Persia,Scythia","0,0","607,504",,2,,0.4,0,1,0,1,0,0
Darius II_826,Darius II,,Artaxerxes (1) I,Persia,2250,1,Persia,0,"607,",,6,,0.2,0,0,0,1,0,0
Darius III_827,Darius III,,,Persia,2250,1,Persia,0,"607,",,9,,0.2,0,0,0,1,0,0
Datames_828,Datames,,Camisares,Cappadocia,,1,Cappadocia,0,"603,504",,8,,0.1,0,1,0,1,0,0
Datis_829,Datis,,,Media,,1,"Persia,Delos,Lindus,Marathon","0,478,0,0","412,",,3,,0.1,0,0,0,1,0,0
Decebalus_830,Decebalus,,,Dacia,,1,Dacia,0,"603,504",,26,,0.3,0,1,0,1,0,0
Decidius (RE 4) Saxa_831,Decidius (RE 4) Saxa,Lucius,,Samnium,2277,2,"Italy,Philippi,Syria,Parthia","0,637,0,0","417,425,406,412",,21,,0.1,0,0,0,1,0,0
Decius Mus (1)_832,Decius Mus (1),Publius,,,,3,"Rome,Campania","0,0","425,407",,9,,0.2,0,0,0,1,0,0
Decius Mus (2)_833,Decius Mus (2),Publius,Decius Mus (1),,,3,"Rome ,Sentinum","0,0","407,407,407,407,404,000",,10,,0.1,0,1,0,1,0,0
Decius Mus (3)_834,Decius Mus (3),Publius,Decius Mus (2),,,3,"Rome,Ausculum Satrianum","0,0","407,412",,11,,0.1,0,0,0,1,0,0
Decius Subulo_835,Decius Subulo,Publius,,,,3,Rome,0,"411,425,420",,18,,0.1,0,1,0,1,0,0
Deiotarus_836,Deiotarus,NA,,Galatia,,1,"Galatia,Pharsalus,Galatia","0,0,0","603,",,20,,0.3,0,0,0,1,0,0
Dellius (RE 1) Quintus_837,Dellius (RE 1) Quintus,NA,,,,3,Italy,0,"107,426,417,108",,21,,0.2,1,1,0,1,0,0
Demades_838,Demades,,,Athens,,1,Athens,361,"426,411,0,421",,9,,0.6,0,1,0,1,0,0
Demaratus (1)_839,Demaratus (1),,,Corinth,,1,"Corinth,Tarquinii","227,0","502,604,0",,-5,,0.3,0,0,1,1,0,0
Demaratus (2)_840,Demaratus (2),,,Sparta,345,1,"Sparta,Aegina,Persia,Greece,Troad","345,0,0,0,0","603,0,422",,3,,0.2,0,0,0,1,0,0
